IID_Bootstrap_Means,Block_Bootstrap_Means
14.063420884048687,14.716207559256887
14.990390775144139,14.681614349775785
15.32991672005125,16.78347213324792
14.837283792440743,14.830877642536835
15.13132607303011,14.37091607943626
14.529788597053171,14.30685458039718
15.286995515695068,15.873798846893017
14.621396540679052,15.492632927610506
14.617552850736708,16.42088404868674
15.395900064061498,16.465086483023704
15.162716207559257,15.773862908392056
14.988468930172965,14.624599615631006
15.849455477258168,14.026905829596412
14.952594490711082,15.49519538757207
15.25560538116592,15.171684817424728
14.920563741191543,13.848814862267776
14.468289557975657,14.558616271620757
15.301089045483664,13.720051249199232
15.434977578475337,14.279948750800768
14.31390134529148,13.968609865470851
14.492632927610506,13.37924407431134
14.389493914157592,16.05829596412556
14.695067264573991,13.885970531710441
15.1736066623959,16.10826393337604
14.447789878283151,15.529788597053171
14.629724535554132,14.71941063420884
14.878923766816143,15.051889814221653
14.461883408071749,13.655989750160154
14.750800768737989,13.030749519538757
15.299167200512493,14.27290198590647
14.706598334401026,14.807815502882768
13.952594490711082,14.772581678411274
