id,date,type,model,status,lost_by,nearest_location,geo,latitude,longitude,unit,tags,comment,sources,photos
8981,2022-09-14,"Command posts, communication",MSh-5350.1 command vehicle,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.70377,37.49775",49.70377,37.49775,,KUNG,,,
8989,2022-09-14,Transport,KamAZ 6x6 with MM-501 armoured module,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.703175,37.497321",49.703175,37.497321,Rosgvardiya,Z,,,
8991,2022-09-14,Transport,KamAZ 6x6 with MM-501 armoured module,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.703552,37.497747",49.703552,37.497747,Rosgvardiya,,,,
9039,2022-09-14,Infantry fighting vehicles,BMP-2(K),Captured,Russia,Kharkiv oblast,,,,237th Guards Tank Regiment,Z,,,
9216,2022-09-14,Transport,2F510A transport vehicle (for 2S12 'Sani' mortar),Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.70358,37.49771",49.70358,37.49771,,,,,
9217,2022-09-14,Transport,KamAZ 6x6,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.70354,37.49798",49.70354,37.49798,,,,,
9218,2022-09-14,Transport,KamAZ 6x6,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.70328,37.49722",49.70328,37.49722,,,,,
9219,2022-09-14,Transport,KamAZ 6x6,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.70359,37.49809",49.70359,37.49809,,,,,
9220,2022-09-14,Transport,KamAZ 6x6,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.703472,37.497455",49.703472,37.497455,,,,,
9221,2022-09-14,Transport,KamAZ 6x6,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.703472,37.497455",49.703472,37.497455,,,,,
9222,2022-09-14,Transport,KamAZ 6x6,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.703472,37.497455",49.703472,37.497455,,,,,
9317,2022-09-14,Tanks,T-80BV,Destroyed,Russia,"Izium, Izium raion","49.177573,37.248950",49.177573,37.24895,,"Turretless, Shattered",,,
9380,2022-09-14,Tanks,T-80BV,Captured,Russia,"Dolyna, Kramatorsk raion",,,,,"Z, Flipped",,,
9402,2022-09-14,Tanks,T-72B3 Obr. 2016,Captured,Russia,"Balakliia, Izium raion",,,,,Z,,,
9446,2022-09-14,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Captured,Russia,"Izium, Izium raion",,,,147th Guards Self-Propelled Artillery Regiment,Z,,,
9561,2022-09-14,Infantry fighting vehicles,BMP-1(P),Captured,Russia,"Izium, Izium raion","49.23519,37.24757",49.23519,37.24757,423rd Motor Rifle Regiment,,,,
10061,2022-09-14,Infantry fighting vehicles,BMP-2(K),Captured,Russia,Kharkiv oblast,,,,,"Z, PL-1",,,
10120,2022-09-14,Tanks,T-72B3,Destroyed,Russia,"Sukhyi Stavok, Beryslav raion","47.155056,33.099028",47.155056,33.099028,,"Turretless, Z",,,
10771,2022-09-14,"Command posts, communication",R-166-0.5 'Artek' radio station based on BTR-80,Destroyed,Russia,"Izium, Izium raion","49.155139,37.281417",49.155139,37.281417,,"Z, ☐",,,
12350,2022-09-14,Infantry fighting vehicles,BTR-80,Captured,Russia,"Izium, Izium raion",,,,,Z,,,
13138,2022-09-14,Transport,KamAZ 6x6,Destroyed,Russia,"Izium raion, Kharkiv oblast",,,,,KUNG,,,
13500,2022-09-14,Tanks,T-72B,Captured,Russia,"Izium raion, Kharkiv oblast",,,,,Z,,,
16653,2022-09-14,"Radars, jammers",R-934B 'Sinitsa' automated electronic warfare station,Destroyed,Russia,"Izium, Izium raion",,,,,"Z, KUNG, Additional armour",,,
16654,2022-09-14,"Radars, jammers",'Palantin' electronic warfare system,Destroyed,Russia,"Izium, Izium raion",,,,,KUNG,,,
8680,2022-09-15,Tanks,T-72B3 Obr. 2016,Captured,Russia,Kharkiv oblast,,,,,Z,,,
8681,2022-09-15,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,Russia,Kharkiv oblast,,,,,"Z, ☐",,,
8683,2022-09-15,Tanks,T-80BV,Captured,Russia,"Dovhenke, Izium raion",,,,12th Guards Tank Regiment,Mine plow/roller,,,
8684,2022-09-15,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,Donetsk oblast,,,,,Z,,,
8691,2022-09-15,Tanks,T-80U,Captured,Russia,"Izium, Izium raion","49.23879,37.23065",49.23879,37.23065,12th Guards Tank Regiment,"Z, PL-1",,,
8692,2022-09-15,Tanks,T-80U,Captured,Russia,"Izium, Izium raion","49.23862,37.23082",49.23862,37.23082,12th Guards Tank Regiment,,,,
8693,2022-09-15,Tanks,T-80BVM,Captured,Russia,"Mala Komyshuvakha, Izium raion","49.100760,37.217685",49.10076,37.217685,12th Guards Tank Regiment,,,,
8694,2022-09-15,"Ambulances, medical vehicles",MT-LB(V) ambulance,Captured,Russia,"Izium, Izium raion","49.17534,37.28903",49.17534,37.28903,488th Motor Rifle Regiment,Z,,,
8695,2022-09-15,Infantry fighting vehicles,BTR-82A(M),Captured,Russia,"Izium, Izium raion","49.17447,37.28735",49.17447,37.28735,254th Motor Rifle Regiment,"Z, Damaged, ☐",,,
8696,2022-09-15,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Mala Oleksandrivka, Beryslav raion","47.310194,33.255333",47.310194,33.255333,,Z,,,
8697,2022-09-15,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Mala Oleksandrivka, Beryslav raion","47.310222,33.256556",47.310222,33.256556,VDV (Russian Airborne Forces),,,,
8699,2022-09-15,Engineering,UR-77 'Meteorit' mine-clearing vehicle,Captured,Russia,"Izium raion, Kharkiv oblast",,,,,,,,
8700,2022-09-15,Infantry fighting vehicles,MT-LB(V),Captured,Russia,"Mala Komyshuvakha, Izium raion",,,,,"V, Additional armour",,,
8701,2022-09-15,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,"Mala Komyshuvakha, Izium raion",,,,,"Z, ☐",,,
8702,2022-09-15,Anti-aircraft systems,23mm 2A13 ZU-23-2 AA gun,Captured,Russia,Kharkiv oblast,,,,,,,,
8705,2022-09-15,Infantry fighting vehicles,BTR-80 or -82,Damaged,Russia,"Kupiansk-Vuzlovyi, Kupiansk raion",,,,,O,,,
8707,2022-09-15,Infantry fighting vehicles,BMP-1(P),Captured,Russia,Kharkiv oblast,,,,144th Guards Motor Rifle Division,Z,,,
8708,2022-09-15,Infantry fighting vehicles,BMP-1(P),Captured,Russia,"Izium, Izium raion",,,,,Z,,,
8718,2022-09-15,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Damaged,Russia,,,,,,Z,,,
8719,2022-09-15,"Command posts, communication",R-166-0.5 'Artek' radio station based on BTR-80,Destroyed,Russia,"Kamianka dam, Kamianka","49.1075,37.28162",49.1075,37.28162,,Z,,,
8721,2022-09-15,"Command posts, communication",R-381T2M radio monitoring station (for R-381TM 'Taran-M' signals intelligence complex),Captured,Russia,"Kupiansk, Kupiansk raion",,,,,Z,,,
8724,2022-09-15,Towed artillery,152mm 52-P-546 D-20 gun-howitzer,Captured,Russia,Kharkiv oblast,,,,,,,,
8725,2022-09-15,Self-propelled artillery,122mm 2S1 'Gvozdika',Captured,Russia,Kharkiv oblast,,,,,"Z, ☐",,,
8727,2022-09-15,Transport,KamAZ 6x6,Destroyed,Russia,"Kakhovka dam, Nova Kakhovka","46.77363,33.37562",46.77363,33.37562,,,,,
8772,2022-09-15,Transport,KamAZ 4x4,Destroyed,Russia,"Izium, Izium raion","49.219361,37.268444",49.219361,37.268444,,,,,
8779,2022-09-15,Transport,Ural-4320,Captured,Russia,"Verbivka, Izium raion",,,,Rosgvardiya,Z,,,
8781,2022-09-15,Transport,Ural-43206,Captured,Russia,"Izium, Izium raion","49.19305,37.25003",49.19305,37.25003,752nd Motor Rifle Regiment,KUNG,,,
8782,2022-09-15,"Ambulances, medical vehicles",AS-4350 medical vehicle,Destroyed,Russia,"Izium, Izium raion","49.219083,37.268639",49.219083,37.268639,,KUNG,,,
8790,2022-09-15,Transport,KamAZ 6x6,Captured,Russia,"Izium, Izium raion","49.192269,37.258574",49.192269,37.258574,752nd Motor Rifle Regiment,"Z, ☐",,,
8800,2022-09-15,Tanks,T-72B3,Damaged,Russia,,,,,,,,,
8956,2022-09-15,Transport,Ural Federal,Destroyed,Russia,"Balakliia, Izium raion","49.45812,36.9047",49.45812,36.9047,Rosgvardiya,,,,
8957,2022-09-15,Transport,KamAZ 6x6,Destroyed,Russia,"Balakliia, Izium raion","49.45762,36.90446",49.45762,36.90446,,,,,
8958,2022-09-15,Transport,Ural-4320,Destroyed,Russia,"Izium, Izium raion","49.191289,37.249089",49.191289,37.249089,752nd Motor Rifle Regiment,KUNG,,,
8973,2022-09-15,Transport,KamAZ 6x6,Destroyed,Russia,"Balakliia, Izium raion","49.45756,36.90434",49.45756,36.90434,,,,,
8975,2022-09-15,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Izium, Izium raion","49.191217,37.249086",49.191217,37.249086,752nd Motor Rifle Regiment,,,,
8976,2022-09-15,Transport,KamAZ 6x6,Destroyed,Russia,"Nechvolodivka, Kupiansk raion","49.703507,37.497747",49.703507,37.497747,,KUNG,,,
8992,2022-09-15,Other,PAK-200(M) mobile field kitchen based on KamAZ 6x6,Destroyed,Russia,"Izium, Izium raion","49.191124,37.249218",49.191124,37.249218,,KUNG,,,
8993,2022-09-15,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Balakliia, Izium raion","49.45813,36.90488",49.45813,36.90488,,,,,
8997,2022-09-15,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,"Izium, Izium raion","49.191143,37.249075",49.191143,37.249075,752nd Motor Rifle Regiment,,,,
8998,2022-09-15,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,"Balakliia, Izium raion","49.45817,36.90469",49.45817,36.90469,,,,,
9038,2022-09-15,Infantry fighting vehicles,BMP-2(K),Captured,Russia,"Izium raion, Kharkiv oblast",,,,,V,,,
9042,2022-09-15,Infantry fighting vehicles,BMP-3,Captured,Russia,East Ukraine,,,,,"Z, PL-1",,,
9074,2022-09-15,Tanks,T-72B Obr. 1989,Destroyed,Russia,"Yaremivka, Izium raion","49.08787,37.4471",49.08787,37.4471,59th Guards Tank Regiment,"Turretless, Shattered, Z",,,
9255,2022-09-15,Transport,UAZ-452,Destroyed,Russia,"Balakliia, Izium raion","49.457704,36.903570",49.457704,36.90357,,Z,,,
9331,2022-09-15,Transport,Ural-4320 water tanker,Destroyed,Russia,"Mazanivka, Kramatorsk raion",,,,,Z,,,
10714,2022-09-15,Other,ZS-82 PsyOps vehicle,Captured,Russia,"Izium, Izium raion",,,,72nd Separate Motor Rifle Brigade,,,,
10971,2022-09-15,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Bilohirka, Beryslav raion","47.196917,33.136861",47.196917,33.136861,,,,,
11323,2022-09-15,Transport,Ural-4320 DKZ,Destroyed,Russia,"Balakliia, Izium raion","49.4581,36.90481",49.4581,36.90481,Rosgvardiya,,,,
11452,2022-09-15,Transport,Ural-4320,Destroyed,Russia,"Balakliia, Izium raion","49.45806,36.9047",49.45806,36.9047,,,,,
11901,2022-09-15,Transport,KamAZ 6x6,Destroyed,Russia,"Yaremivka, Izium raion","49.08775,37.44706",49.08775,37.44706,,,,,
11988,2022-09-15,Transport,KamAZ 6x6,Captured,Russia,"Kupiansk raion, Kharkiv oblast",,,,27th Separate Guards Motor Rifle Brigade,Z,,,
13554,2022-09-15,Infantry fighting vehicles,MT-LB(V),Captured,Russia,"Izium, Izium raion",,,,,Z,,,
14183,2022-09-15,Infantry fighting vehicles,BTR-80,Captured,Russia,Kharkiv oblast,,,,,Z,,,
15596,2022-09-15,Transport,Ural-4320 water tanker,Destroyed,Russia,"Izium, Izium raion","49.191234,37.249223",49.191234,37.249223,,Z,,,
15597,2022-09-15,Transport,KamAZ 6x6,Destroyed,Russia,"Izium, Izium raion","49.191045,37.249196",49.191045,37.249196,,,,,
22812,2022-09-15,"Ambulances, medical vehicles",AS-4350 medical vehicle,Destroyed,Russia,"Izium, Izium raion","49.219139,37.268583",49.219139,37.268583,,KUNG,,,
25778,2022-09-15,Transport,Ural-4320,Captured,Russia,Kharkiv oblast,,,,237th Guards Tank Regiment,Z,,,
43140,2022-09-15,"Command posts, communication",R-149MA3 command and staff vehicle,Captured,Russia,"Izium, Izium raion",,,,1st Guards Motor Rifle Regiment,"Z, ☐",,,
8749,2022-09-16,Tanks,T-72B,Captured,Russia,Donetsk oblast,,,,,Z,,,
8751,2022-09-16,Infantry fighting vehicles,MT-LB(V),Captured,Russia,"Izium raion, Kharkiv oblast",,,,2nd Guards Motor Rifle Division,Z,,,
8753,2022-09-16,Tanks,T-72B3 Obr. 2016,Captured,Russia,Kharkiv oblast,,,,,Z,,,
8755,2022-09-16,Tanks,T-80BV,Captured,Russia,Kharkiv oblast,,,,423rd Motor Rifle Regiment,Z,,,
8756,2022-09-16,Infantry fighting vehicles,MT-LB(V),Captured,Russia,"Izium, Izium raion",,,,,"Z, ☐",,,
8757,2022-09-16,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,"Izium, Izium raion","49.192769,37.249966",49.192769,37.249966,,"Z, ☐",,,
8758,2022-09-16,Infantry fighting vehicles,BMP-2(K),Captured,Russia,Kharkiv oblast,,,,4th Guards Tank Division,,,,
8761,2022-09-16,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,Kharkiv oblast,,,,,,,,
8763,2022-09-16,Infantry fighting vehicles,BTR-82AT,Captured,Russia,"Kupiansk, Kupiansk raion","49.70825,37.64443",49.70825,37.64443,,"O, Armour kit missing",,,
8765,2022-09-16,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,Kharkiv oblast,,,,,Turretless,,,
8768,2022-09-16,Infantry fighting vehicles,BMP-3,Captured,Russia,Kharkiv oblast,,,,245th Motor Rifle Regiment,"Z, ☐",,,
8809,2022-09-16,Infantry fighting vehicles,BMP-2(K),Captured,Russia,"Izium, Izium raion",,,,4th Guards Tank Division,"Z, PL-1",,,
8810,2022-09-16,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,"Lyptsi, Kharkiv raion",,,,,Z,,,
8811,2022-09-16,Self-propelled artillery,152mm 2S5 'Giatsint-S',Captured,Russia,"Izium raion, Kharkiv oblast",,,,,,,,
8812,2022-09-16,Self-propelled artillery,152mm 2S5 'Giatsint-S',Captured,Russia,"Izium raion, Kharkiv oblast",,,,,,,,
8994,2022-09-16,Transport,Ural-4320 fuel tanker,Captured,Russia,Kharkiv oblast,,,,2nd Guards Motor Rifle Division,,,,
9134,2022-09-16,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Kamianka, Izium raion","49.127758,37.304268",49.127758,37.304268,,Turretless,,,
9164,2022-09-16,Tanks,T-80BV,Destroyed,Russia,"Mazanivka, Kramatorsk raion",,,,,"Turretless, Shattered",,,
9351,2022-09-16,Transport,KamAZ 6x6 with MM-501 armoured module,Captured,Russia,"Balakliia, Izium raion","49.45282,36.85101",49.45282,36.85101,Rosgvardiya,,,,
10717,2022-09-16,Tanks,T-72B,Captured,Russia,"Bohorodychne, Kramatorsk raion",,,,,Z,,,
12035,2022-09-16,"Command posts, communication",R-149MA1 command and staff vehicle,Captured,Russia,"Kupiansk, Kupiansk raion","49.71138,37.64817",49.71138,37.64817,,"V, Damaged",,,
23037,2022-09-16,Engineering,Transitional link pontoon (for MLZh-VF-VT floating railway bridge),Captured,Russia,"Osynovo, Kupiansk raion","49.642660,37.635708",49.64266,37.635708,,Damaged,,,
23039,2022-09-16,Engineering,Coastal link pontoon (for MLZh-VF-VT floating railway bridge),Captured,Russia,"Osynovo, Kupiansk raion","49.642554,37.635373",49.642554,37.635373,,Damaged,,,
23040,2022-09-16,Engineering,Coastal link pontoon (for MLZh-VF-VT floating railway bridge),Captured,Russia,"Osynovo, Kupiansk raion","49.642504,37.635211",49.642504,37.635211,,Damaged,,,
23043,2022-09-16,Engineering,Coastal link pontoon (for MLZh-VF-VT floating railway bridge),Captured,Russia,"Osynovo, Kupiansk raion","49.642608,37.635353",49.642608,37.635353,,Damaged,,,
23048,2022-09-16,Engineering,Coastal link pontoon (for MLZh-VF-VT floating railway bridge),Captured,Russia,"Osynovo, Kupiansk raion","49.642557,37.635189",49.642557,37.635189,,Damaged,,,
23765,2022-09-16,Transport,KamAZ 6x6,Destroyed,Russia,"Izium, Izium raion","49.154946,37.281119",49.154946,37.281119,,,,,
24063,2022-09-16,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Izium, Izium raion","49.155166,37.281704",49.155166,37.281704,,Turretless,,,
33421,2022-09-16,Infantry fighting vehicles,BMP-1(P),Captured,Russia,"Izium raion, Kharkiv oblast",,,,,,,,
8750,2022-09-17,Tanks,T-72B3,Captured,Russia,"Izium raion, Kharkiv oblast",,,,,,,,
8752,2022-09-17,Infantry fighting vehicles,BMP-2(K),Captured,Russia,"Izium raion, Kharkiv oblast",,,,4th Guards Tank Division,,,,
8799,2022-09-17,Tanks,T-72B Obr. 1989,Destroyed,Russia,"Sviatohirsk, Kramatorsk raion","49.042806,37.572444",49.042806,37.572444,80th Guards Tank Regiment,"Turretless, Z, O, ⧸",,,
8803,2022-09-17,Infantry fighting vehicles,MT-LB(V),Captured,Russia,"Vesele (Savyntsi hromada), Izium raion",,,,,Z,,,
8804,2022-09-17,Transport,Ural-4320 fuel tanker,Destroyed,Russia,"Vesele, Kharkiv raion","50.169189,36.525208",50.169189,36.525208,Leningrad Military District,,,,
8813,2022-09-17,Self-propelled artillery,152mm 2S5 'Giatsint-S',Captured,Russia,Kharkiv oblast,,,,,,,,
8814,2022-09-17,Helicopters,Ka-52 'Alligator' attack helicopter,Destroyed,Russia,"Staromaiorske, Volnovakha raion","47.76586,36.75365",47.76586,36.75365,18th Army Aviation Brigade,,,,
8818,2022-09-17,Transport,Ural-4320,Captured,Russia,"Izium, Izium raion","49.192450,37.258141",49.19245,37.258141,4th Guards Tank Division,,,,
8862,2022-09-17,Infantry fighting vehicles,BTR-82A(M),Captured,Russia,"Izium, Izium raion",,,,752nd Motor Rifle Regiment,"Z, Damaged, ☐",,,
8879,2022-09-17,Tanks,T-72B3 Obr. 2016,Captured,Russia,"Izium raion, Kharkiv oblast",,,,,Z,,,
8882,2022-09-17,Tanks,T-80BV,Captured,Russia,"Bohorodychne, Kramatorsk raion",,,,,"V, Damaged",,,
8926,2022-09-17,Tanks,T-80BV,Captured,Russia,"Izium, Izium raion",,,,12th Guards Tank Regiment,Z,,,
8931,2022-09-17,Infantry fighting vehicles,MT-LB(V),Captured,Russia,Kharkiv oblast,,,,2nd Guards Motor Rifle Division,Z,,,
8963,2022-09-17,Transport,Ural-4320,Captured,Russia,Kharkiv oblast,,,,,Z,,,
8985,2022-09-17,Transport,KamAZ 6x6,Captured,Russia,Kharkiv oblast,,,,752nd Motor Rifle Regiment,"Z, ☐",,,
9077,2022-09-17,Infantry fighting vehicles,MT-LB(V),Captured,Russia,"Izium, Izium raion","49.155062,37.281427",49.155062,37.281427,,"Z, Additional armour",,,
9081,2022-09-17,Transport,Ural-4320 fuel tanker,Captured,Russia,"Izium, Izium raion","49.154914,37.281319",49.154914,37.281319,4th Guards Tank Division,,,,
9082,2022-09-17,Transport,KamAZ 8x8,Captured,Russia,"Izium, Izium raion","49.154992,37.281247",49.154992,37.281247,,,,,
9104,2022-09-17,Transport,KamAZ 6x6,Captured,Russia,Kharkiv oblast,,,,,,,,
9108,2022-09-17,Infantry fighting vehicles,BMP-2(K),Captured,Russia,"Izium, Izium raion","49.15464,37.28127",49.15464,37.28127,423rd Motor Rifle Regiment,Z,,,
9611,2022-09-17,Tanks,T-80BV,Destroyed,Russia,"Kupiansk, Kupiansk raion","49.708665,37.647443",49.708665,37.647443,26th Guards Tank Regiment,"Turretless, Z",,,
9612,2022-09-17,Tanks,T-80BV,Destroyed,Russia,"Kupiansk, Kupiansk raion","49.708672,37.647372",49.708672,37.647372,26th Guards Tank Regiment,"Turretless, Z",,,
9949,2022-09-17,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,Kharkiv oblast,,,,,Z,,,
13458,2022-09-17,Infantry fighting vehicles,BMP-2(K),Captured,Russia,Kharkiv oblast,,,,,"Z, PL-1, ☐",,,
24062,2022-09-17,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Izium, Izium raion","49.155170,37.281613",49.15517,37.281613,,"Z, ☐",,,
6176,2022-09-18,Tanks,T-80BVM,Captured,Russia,"Dementiivka, Kharkiv raion","50.245222,36.221250",50.245222,36.22125,71st Guards Motor Rifle Division (ex-200th Brigade),"Z, Damaged, ☐",,,
6657,2022-09-18,Tanks,T-80BVM,Captured,Russia,"Sulyhivka, Izium raion","49.01377,37.23516",49.01377,37.23516,423rd Motor Rifle Regiment,"Z, Damaged",,,
8841,2022-09-18,Tanks,T-72B3,Captured,Russia,Kharkiv oblast,,,,,Z,,,
8847,2022-09-18,Tanks,T-90M 'Proryv',Captured,Russia,Kharkiv oblast,,,,2nd Guards Motor Rifle Division,Z,,,
8849,2022-09-18,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,"Dementiivka, Kharkiv raion",,,,71st Guards Motor Rifle Division (ex-200th Brigade),Z,,,
8853,2022-09-18,Towed artillery,152mm 2A65 'Msta-B' howitzer,Destroyed,Russia,"Donetske, Izium raion",,,,,,,,
8855,2022-09-18,Infantry fighting vehicles,MT-LBVM(K),Destroyed,Russia,"Dementiivka, Kharkiv raion","50.24455,36.22089",50.24455,36.22089,71st Guards Motor Rifle Division (ex-200th Brigade),Z,,,
8861,2022-09-18,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Pravdyne, Kherson raion","46.727944,32.188222",46.727944,32.188222,VDV (Russian Airborne Forces),,,,
8863,2022-09-18,"Ambulances, medical vehicles",KamAZ-53949 'AS-Linza',Destroyed,Russia,Kharkiv oblast,,,,,,,,
8865,2022-09-18,Self-propelled artillery,152mm 2S19 'Msta-S',Captured,Russia,Kharkiv oblast,,,,,,,,
8868,2022-09-18,Transport,Ural-4320 fuel tanker,Captured,Russia,"Kramatorsk, Kramatorsk raion",,,,488th Motor Rifle Regiment,"Z, ☐",,,
8869,2022-09-18,"Ambulances, medical vehicles",AS-4350 medical vehicle,Captured,Russia,"Izium raion, Kharkiv oblast",,,,15th Guards Motor Rifle Regiment,"Z, KUNG",,,
8877,2022-09-18,Tanks,T-72B3,Destroyed,Russia,"Novovoznesenske, Beryslav raion",,,,7th Military Base,,,,
8884,2022-09-18,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Velyka Komyshuvakha, Izium raion","49.113951,36.997178",49.113951,36.997178,,,,,
8924,2022-09-18,Tanks,T-72B3,Captured,Russia,Kharkiv oblast,,,,69th Guards Motor Rifle Division (ex-138th Brigade),Z,,,
9002,2022-09-18,Self-propelled artillery,152mm 2S19M2 'Msta-S',Captured,Russia,Kharkiv oblast,,,,,,,,
9029,2022-09-18,Tanks,T-80BV,Captured,Russia,Kharkiv oblast,,,,,,,,
9246,2022-09-18,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,"Dementiivka, Kharkiv raion",,,,68th Motor Rifle Division (ex-25th Brigade),,,,
9263,2022-09-18,Engineering,IMR-2(M) combat engineering vehicle,Captured,Russia,"Izium, Izium raion",,,,16th Engineer-Sapper Regiment,"Z, ☐",,,
9264,2022-09-18,Engineering,GMZ-2 minelayer,Captured,Russia,"Izium, Izium raion",,,,3rd Motor Rifle Division,"Z, ☐",,,
9533,2022-09-18,Infantry fighting vehicles,MT-LBVM(K),Captured,Russia,Kharkiv oblast,,,,3rd Motor Rifle Division,"Z, Damaged",,,
9707,2022-09-18,Infantry fighting vehicles,MT-LB(V),Captured,Russia,"Mala Komyshuvakha, Izium raion",,,,,V,,,
18718,2022-09-18,"Command posts, communication",BMP-1KSh command and staff vehicle,Captured,Russia,"Bilohorivka, Siverskodonetsk raion","48.92498,38.24621",48.92498,38.24621,,"Z, O",,,
21866,2022-09-18,Transport,Ural-4320,Destroyed,Russia,"Bilohirka, Beryslav raion","47.193917,33.124833",47.193917,33.124833,,"Z, KUNG, ▲",,,
21867,2022-09-18,Transport,KamAZ 6x6,Destroyed,Russia,"Bilohirka, Beryslav raion","47.192970,33.125399",47.19297,33.125399,,,,,
